"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","f0","f1","f2","b1","b2","epoch","soe","F0z","str_outlier","zF1F2","formant_outlier","h1cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","f0z","f1z","f2z","b1z","b2z","epochz","norm.soe","H1c.resid"
"f7","gwanhax",3,"a","modal","F",61,-23.7405,6.884,-10.158,10.4015,-3.106,-10.637,-1.7545,19.085,12.038,-2.69897000433602,33.6235,40.211,39.7835,39.301,0.2265,216.0535,421.695,1917.285,139.5965,82.2515,0.143,0.02,0.702133746631883,"OK",1.50784005844406,NA,-2.45444647129417,0.0293027828406654,-0.920129009054303,-0.928591245907054,0.15842218695668,-1.06333392034566,-1.62679332679998,-1.83415299787909,-1.81413646386249,0.685425302840619,0.820684637986841,0.602584401194741,0.333372204748681,-0.803195570711329,-0.423815028183632,0.914407968912533,-0.719550403578713,0.629819079829837,-0.89026128719818,-0.880786697434283,-0.171331667907823,0.443897710076668,-1.33222432794368
"f7","gwanhax",3,"a","modal","L",122,-8.079,1.4375,4.338,20.102,8.6375,-0.014,-14.4305,42.2045,19.355,-1.75696195131371,46.209,48.196,48.484,48.282,0.486,219.866,362.441,865.29,252.7685,270.1765,0.2225,0.0795,0.762986229308754,"OK",4.22389477666069,NA,-0.0104877815199847,-0.976432430970655,0.46960810182708,-2.31751301485333,2.28550764898167,-0.158200629741201,-0.584074586429337,-0.991373635647968,0.0382237979085091,2.09614283492483,1.61682030554214,1.47085431466076,1.24380230519562,0.959788840031436,0.760622932564702,0.974005698751061,-0.965431922746991,-3.70230591156411,-0.312759717177982,1.07126015079978,1.04844752003295,0.889107591144469,-0.0341329665820577
"f7","shchag",1,"a","modal","F",80,-1.5655,5.505,-1.671,16.717,8.92,12.1065,7.8995,19.564,19.1115,-1.32330639037513,36.8755,40.2755,40.8965,42.5795,0,227.6345,732.499,1823.2105,718.555,50.078,0.236,0.0725,0.886981642207185,"OK",0.638226309521248,NA,1.00593624720295,-0.225339438741233,-0.106477045750612,0.129207015169574,0.202492081907261,-0.474047873563282,-0.558991089673284,-0.0297895953653482,0.89096207949897,1.04994426627774,0.827115539747307,0.713656685970062,0.665723288627455,0.901119070451573,-1.4576308205131,1.09544437789876,0.570167753568102,0.242419432015077,2.06408645541076,-1.2149848045071,1.25557983496629,0.858966572126444,0.454788417689312
"f7","shchag",2,"a","modal","F",143,-4.4185,14.277,12.9195,33.143,33.5705,24.464,8.7145,-2.853,13.759,-1.95860731484178,34.0225,36.285,38.3485,40.264,0.1175,222.036,929.7855,1928.3305,254.404,109.742,0.2,0.045,0.797622265350409,"OK",2.35003756707505,NA,0.560728946374433,1.39447315568691,1.29231981657795,0.218507365571216,-1.85996060098874,1.05862770310481,1.62975488124736,0.950596921510398,-0.358290708704648,0.730149493004029,0.429247113776184,0.459377996295743,0.430994316621567,-0.388531614050361,-0.921324614779272,1.00792755416079,1.38883154557189,0.675304549430399,-0.304413979559419,-0.595232652568627,0.70322699514405,0.70369415370672,0.782367050824979
"f7","shchag",3,"a","modal","F",114,-8.6555,7.625,1.507,24.6555,17.2605,12.5285,5.865,13.6275,15.7685,-1.97881070093006,28.3435,30.5615,31.7685,34.4735,0.3115,229.5695,698.9135,1823.3875,261.9885,236.5685,0.2405,0.034,0.917866771119905,"OK",0.519639207598944,NA,-0.100449929759605,0.166133737294753,0.198199039954481,-0.0937151478882672,-0.343689403216177,0.266676896032459,0.181571404818253,0.00368991991861406,-0.398018553305434,0.093586395415039,-0.141408176549769,-0.197275762753322,-0.156005515984821,0.0956445747411637,-0.0358488368017118,1.12569266832173,0.430800727510348,0.243148319627163,-0.265711291104517,0.722161358859108,1.32462393994406,0.613145856529363,0.14576376082059
"f7","xa7ag",1,"a","laryngealized","L",146,-3.281,11.707,-2.698,28.7195,26.8095,15.9845,9.176,10.909,14.201,-1.68824613894425,20.765,23.7555,27.7515,30.202,0.3145,63.3825,620.092,1633.549,274.4045,201.3925,0.065,0.0245,-1.73469494392824,"OK",0.0435405188933273,NA,0.738234486049313,0.919904258322534,-0.204935931848514,0.269074373804784,-0.593802157753037,0.645880204420327,1.02943799074232,0.277872869732296,0.173346252308042,-0.755892990934346,-0.819992942157954,-0.598153901066406,-0.589019899022243,-0.282034537441327,-0.0221559123999969,-1.47217432936364,0.103721540229786,-0.538608352390042,-0.202354104756562,0.356775167913352,-1.36809615418933,0.508226013196067,0.63100274980345
"f7","xa7ag",2,"a","laryngealized","L",184,-1.8365,8.788,0.113,26.837,18.232,20.9375,8.095,14.472,14.2505,-1.16749108729376,19.593,23.733,25.527,28.0685,0.366,60.89,635.402,1735.0685,459.2655,125.3295,0.0515,0.017,-1.77447850145535,"OK",0.171732797122351,NA,0.96364701533315,0.380890012639023,0.0645557223103969,0.150628142167759,-0.265992062327313,0.470228081378949,0.267831996317387,0.670820829925343,1.19735656803621,-0.887263293870479,-0.822236279981372,-0.82014877751088,-0.805299001494521,-0.270107828635564,0.212905956496108,-1.51113756651053,0.167252205812976,-0.120550126767471,0.740966838016419,-0.433319494410593,-1.57522846912267,0.392824084124149,0.222964006693596
"f7","xa7ag",3,"a","laryngealized","L",159,-2.7735,6.716,-0.5505,30.5615,23.9135,21.805,16.3165,11.667,15.649,-1.59345981956604,19.216,23.4345,26.5945,29.061,0.287,58.633,769.7995,1718.743,342.822,152.529,0.059,0.0255,-1.81050317120006,"OK",0.650762462124403,NA,0.817429265288875,-0.00171961978860165,0.000945721408782785,1.05146597140346,-0.524063159062973,0.817753357483922,0.772298852315668,0.739644241083725,0.359733630645618,-0.929521488586282,-0.851997895105386,-0.713617183622602,-0.704686388790637,0.0668518130787668,-0.147674386082383,-1.54641942257494,0.724950613893757,-0.187778684457385,0.146771241326011,-0.150788174742948,-1.46015496082637,0.520970766842207,0.594898571451842
"f7","xkalh",1,"a","modal","L",119,-2.2065,9.3465,-14.364,15.4665,2.4785,10.2805,9.6885,29.037,23.4165,-1.22548303427145,35.2155,41.31,41.13,42.696,0.7065,190.722,427.152,2025.1805,448.8665,166.741,0.1925,0.079,0.297809900093092,"OK",2.23582694949241,NA,0.905908949680662,0.484021035665484,-1.32335985124298,0.325229502124835,1.07404555762095,-0.590729403371113,-1.13093921128077,-0.174655934011119,1.08332147275274,0.863873700685604,0.930259227672912,0.736958912829933,0.677533232587156,1.93838132113459,1.76705287609074,0.518421111626063,-0.696905933161504,1.07413373152395,0.687902132730306,-0.00316284651571621,0.588153486847751,0.887043268315668,0.23576788294868
"f7","xkalh",2,"a","modal","L",165,-3.4485,9.991,13.9885,36.861,34.9635,36.413,14.1935,-0.184,16.8685,-1.97881070093006,33.3255,40.29,41.975,44.5225,0,177.083,954.775,1939.599,263.17,113.0775,0.176,0.0635,0.0801136348524795,"OK",2.64850325909259,NA,0.712096307679606,0.603032574323594,1.3948052588746,0.818846776430844,-1.61440204227663,1.40554647785532,1.75344093781791,1.89857495024989,-0.398018553305434,0.652022273595766,0.828561246344621,0.82128602930356,0.86269085183516,0.360682548202561,-1.4576308205131,0.305213652670605,1.49252844743937,0.721708335062007,-0.259682254726448,-0.560585573881466,0.334991768595893,0.815689135101225,0.958309998259801
"f7","xkalh",3,"a","modal","L",100,-11.3865,7.5965,-13.9725,9.5545,4.003,-6.864,7.411,29.331,13.4025,-1.4089353929735,21.7215,29.734,30.7295,34.57,0.6765,176.4745,334.1455,1899.566,197.61,203.0605,0.141,0.0045,0.0704011795845779,"OK",2.13368568860536,NA,-0.526619273805406,0.160871008277288,-1.28582659524753,0.0756815904196328,1.10109472070127,-1.14236571222669,-0.995577119937043,-1.5348207439303,0.722581606360335,-0.648678234314542,-0.223913156499927,-0.300963187624443,-0.146223030215627,-0.474428011813077,1.63012363207359,0.29570146418359,-1.08284746474628,0.556852076448158,-0.594226160732564,0.374101304099886,-0.202017936786836,0,-0.973607190750118
"f7","xmanh",1,"a","modal","F",125,-2.6895,11.0285,-14.2475,6.012,18.336,14.3145,14.956,24.415,18.994,-0.790484985457369,23.3405,28.715,33.1925,36.7375,0.3635,59.472,432.7325,1419.2865,54.431,161.9135,0.077,0.0155,-1.79711163468441,"OK",0.424135652489588,NA,0.830537366680251,0.794614376275167,-1.31219095131075,0.90239465027287,0.648803272732462,-1.47290895040682,0.277066274769172,0.145382844793393,1.9386996162685,-0.46720338751113,-0.325511433924955,-0.0551671072995429,0.0735027511805123,0.872808196013651,0.201495186161346,-1.5333040139626,-0.673748984808337,-1.42094327885694,-1.3248494358706,-0.0533078839500645,-1.18397854091526,0.363995236097258,-0.368739359200353
"f7","xmanh",2,"a","modal","F",102,1.811,5.3735,-0.5555,20.3805,24.832,17.3205,6.988,27.2145,18.383,-0.941194513324093,35.7765,43.8505,46.983,47.7765,0.267,232.5385,417.3935,1541.1765,102.255,429.3375,0.2615,0.1115,0.965255891399939,"OK",0.35874323636264,NA,1.53283510848843,-0.249621855084975,0.000466369480360674,0.0293330649964493,0.906368347709816,-0.132214379400153,0.85385351344995,0.383864889683419,1.64234510040751,0.926756584599572,1.18355699391264,1.32106141309045,1.19255829943056,0.725591648936458,-0.238960548760482,1.17210464468647,-0.737399989340051,-0.918999148703273,-1.0808099642288,2.72452463616246,1.6468297631737,1,0.516882849430477
"f7","xmanh",3,"a","modal","F",93,-4.6135,9.9645,-10.863,10.065,9.108,3.0605,7.963,26.666,0,-0.901356274182943,0,0,0,0,0.698,60.4425,396.1355,1648.1795,163.8485,184.2065,0.05,0.0065,-1.78162118630726,"OK",0.578157818620772,NA,0.53029942528731,0.598139159623144,-0.98771763096182,0.136164772532156,0.855904177813378,-1.09473202892649,-0.542298355548902,-0.74745711967512,1.72068282888789,-3.08345642136847,-3.18850901612287,-3.36762605824727,-3.65068451250608,-3.70367477482796,1.72825625695255,-1.51813297217682,-0.82561258822754,-0.478359820137903,-0.766506576879993,0.17825779590989,-1.59824317078193,0.102761381352789,-0.534112437175165
"f7","ya7a",1,"a","laryngealized","L",187,-13.837,-2.4375,12.9025,21.2685,6.745,6.98,-3.773,15.6575,15.256,-1.80966830182971,27.289,28.2085,28.371,30.752,0.1435,177.74,738.2625,1867.474,427.49,120.434,0.175,0.025,0.090600213506566,"OK",0.795865321290356,NA,-0.909016922133577,-1.69197892018737,1.29069002002131,-1.14976027325149,-0.156921372423525,-0.0493569635909929,-0.752111816910151,-0.436502237790071,-0.0654177250334449,-0.0246132500168308,-0.37601146092768,-0.536330648219765,-0.533264798783314,-0.0278390265306234,-0.802652603297743,0.315484002442124,0.59408408218265,0.424696928159607,0.578820714079608,-0.484170873128326,0.319648634156386,0.514659666650536,-0.868549613823241
"f7","ya7a",2,"a","laryngealized","L",141,-16.084,13.009,-3.7745,23.4205,10.3145,10.0995,1.7025,11.4135,11.572,-2.39794000867204,29.583,32.6895,32.468,35.0605,0.4875,256.4695,761.005,1925.1765,232.415,131.5775,0.2335,0.023,1.34722592758097,"OK",1.11055891568721,NA,-1.25965863435288,1.16032787869935,-0.308140402037794,-0.549804360829169,-0.54738616192304,0.15144163868526,-0.43517184639429,-0.189015631324856,-1.22219247805471,0.232522820747237,0.0707617295939585,-0.127468877577817,-0.096499618093456,-0.915475294014066,0.767469394765559,1.54619861787094,0.688456790348926,0.662316348704296,-0.416620903738316,-0.368419195313792,1.21722199886752,0.488139697250946,-0.503612168372482
